CRN,Class Name,Building,long,lat,Size,start,end,mon,tues,wed,thur,fri
89127,CS 2110 A01,Mason 2117,33.776764,-84.39844,56,15,17,True,False,True,False,False
89128,CS 2110 A02,Klaus Advanced Computing 2456,33.777107,-84.395817,54,17,18,True,False,True,False,False
89129,CS 2110 A03,Cherry Emerson 320,33.778011,-84.397065,48,17,18,True,False,True,False,False
89130,CS 2110 A04,Klaus Advanced Computing 2456,33.777107,-84.395817,51,18,20,True,False,True,False,False
93738,CS 2110 A05,Manufacture Rel Discip Complex 2407,33.777187,-84.400484,47,18,20,True,False,True,False,False
93739,CS 2110 A06,Klaus Advanced Computing 2447,33.777107,-84.395817,35,18,20,True,False,True,False,False
93740,CS 2110 A07,Clough UG Learning Commons 102,33.774909,-84.396404,49,18,20,True,False,True,False,False
81465,CS 2110 B,Instructional Center 103,33.775587,-84.401213,293,14,15,False,True,False,True,False
91548,CS 2110 B01,Klaus Advanced Computing 1447,33.777107,-84.395817,49,17,18,True,False,True,False,False
89131,CS 2110 B02,Clough UG Learning Commons 102,33.774909,-84.396404,50,17,18,True,False,True,False,False
89132,CS 2110 B03,Manufacture Rel Discip Complex 2407,33.777187,-84.400484,50,17,18,True,False,True,False,False
89134,CS 2110 B05,Mason 1133,33.776764,-84.39844,44,18,20,True,False,True,False,False
93741,CS 2110 B06,Skiles 249,33.773568,-84.395957,49,18,20,True,False,True,False,False
89193,CS 2110 GR,Scheller College of Business 100,33.776533,-84.387765,2,12,14,False,True,False,True,False
89194,CS 2110 GR1,Klaus Advanced Computing 1447,33.777107,-84.395817,2,18,20,True,False,True,False,False
80213,CS 2200 A,Clough UG Learning Commons 152,33.774909,-84.396404,210,9,11,False,True,False,True,False
89254,CS 2200 A01,College of Computing 101,33.777576,-84.397352,50,18,21,False,False,True,False,False
91956,CS 2200 A02,Whitaker 1103,33.778513,-84.396825,50,18,21,False,False,True,False,False
91957,CS 2200 A03,Kendeda 230,33.778759,-84.399597,48,18,21,False,False,True,False,False
91958,CS 2200 A04,Bunger-Henry 380,33.775803,-84.398189,32,18,21,False,False,True,False,False
91959,CS 2200 A05,Kendeda 210,33.778759,-84.399597,20,18,21,False,False,True,False,False
91615,CS 2200 B,College of Computing 16,33.777576,-84.397352,192,14,15,False,True,False,True,False
91616,CS 2200 B01,College of Computing 102,33.777576,-84.397352,45,18,21,False,False,True,False,False
91960,CS 2200 B02,Scheller College of Business 221,33.776533,-84.387765,48,18,21,False,False,True,False,False
91961,CS 2200 B03,Skiles 202,33.773568,-84.395957,50,18,21,False,False,True,False,False
91968,CS 2200 B04,Scheller College of Business 101,33.776533,-84.387765,45,18,21,False,False,True,False,False
94635,CS 2200 B05,Scheller College of Business 103,33.776533,-84.387765,4,18,21,False,False,True,False,False
80938,CS 2200 GR,College of Computing 16,33.777576,-84.397352,1,14,15,False,True,False,True,False
89255,CS 2200 GR1,College of Computing 102,33.777576,-84.397352,1,18,21,False,False,True,False,False
82301,CS 2261 A,Klaus Advanced Computing 2447,33.777107,-84.395817,64,15,17,True,False,True,False,False
89135,CS 2261 A01,Klaus Advanced Computing 1447,33.777107,-84.395817,64,17,18,False,True,False,True,False
83744,CS 2316 A,Howey Physics L1,33.777622,-84.398785,212,15,16,True,False,True,False,True
85380,CS 2316 GR,Howey Physics L1,33.777622,-84.398785,0,15,16,True,False,True,False,True
91439,CS 2316R A01,College of Computing 17,33.777576,-84.397352,49,18,20,False,False,False,True,False
91440,CS 2316R A02,Mason 1133,33.776764,-84.39844,48,18,20,False,False,False,True,False
91441,CS 2316R A03,Mason 3133,33.776764,-84.39844,36,18,20,False,False,False,True,False
91442,CS 2316R A04,Klaus Advanced Computing 2456,33.777107,-84.395817,43,18,20,False,False,False,True,False
91443,CS 2316R A05,Mason 2117,33.776764,-84.39844,5,18,20,False,False,False,True,False
91444,CS 2316R A06,Klaus Advanced Computing 1447,33.777107,-84.395817,8,18,20,False,False,False,True,False
91445,CS 2316R GR1,Klaus Advanced Computing 1447,33.777107,-84.395817,3,18,20,False,False,False,True,False
86068,CS 2340 A,Scheller College of Business 100,33.776533,-84.387765,340,15,17,True,False,True,False,False
81106,CS 2340 B,Instructional Center 103,33.775587,-84.401213,294,14,15,False,False,True,False,True
87033,CS 2340 GR,Instructional Center 103,33.775587,-84.401213,0,14,15,False,False,True,False,True
93829,CS 2701 DL,Klaus Advanced Computing 2448,33.777107,-84.395817,10,17,20,False,False,True,False,False
94349,CS 2701 HP,Klaus Advanced Computing 2448,33.777107,-84.395817,5,17,20,False,False,True,False,False
89520,CS 2701 L01,Klaus Advanced Computing 2448,33.777107,-84.395817,10,12,14,False,True,False,True,False
89521,CS 2701 L02,Klaus Advanced Computing 2448,33.777107,-84.395817,10,14,15,False,True,False,True,False
89522,CS 2701 L03,Klaus Advanced Computing 2448,33.777107,-84.395817,10,15,17,False,True,False,True,False
89523,CS 2701 L04,Klaus Advanced Computing 2448,33.777107,-84.395817,10,17,18,False,True,False,True,False
92986,CS 3001 A,Scheller College of Business 100,33.776533,-84.387765,308,11,12,True,False,True,False,False
93142,CS 3001 A01,Clough UG Learning Commons 146,33.774909,-84.396404,10,15,17,False,False,True,False,False
93145,CS 3001 A02,Clough UG Learning Commons 150,33.774909,-84.396404,10,15,17,False,False,True,False,False
93146,CS 3001 A03,D.M. Smith 203,33.773801,-84.395122,10,15,17,False,False,True,False,False
93147,CS 3001 A04,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,10,15,17,False,False,True,False,False
93148,CS 3001 A05,West Architecture 259,33.776076,-84.396114,10,15,17,False,False,True,False,False
93149,CS 3001 A06,D.M. Smith 11,33.773801,-84.395122,10,17,19,False,False,True,False,False
93150,CS 3001 A07,D.M. Smith 15,33.773801,-84.395122,10,17,19,False,False,True,False,False
93151,CS 3001 A08,Swann 106,33.771658,-84.395302,10,17,19,False,False,True,False,False
93152,CS 3001 A09,D.M. Smith 11,33.773801,-84.395122,10,17,19,False,False,False,True,False
93153,CS 3001 A10,D.M. Smith 15,33.773801,-84.395122,10,17,19,False,False,False,True,False
93154,CS 3001 A11,Clough UG Learning Commons 146,33.774909,-84.396404,9,8,10,False,False,False,True,False
93155,CS 3001 A12,Clough UG Learning Commons 150,33.774909,-84.396404,9,8,10,False,False,False,True,False
93156,CS 3001 A13,D.M. Smith 203,33.773801,-84.395122,10,8,10,False,False,False,True,False
93157,CS 3001 A14,Clough UG Learning Commons 146,33.774909,-84.396404,9,12,14,False,False,False,True,False
93158,CS 3001 A15,Clough UG Learning Commons 150,33.774909,-84.396404,9,12,14,False,False,False,True,False
93162,CS 3001 A16,D.M. Smith 203,33.773801,-84.395122,10,12,14,False,False,False,True,False
93163,CS 3001 A17,Clough UG Learning Commons 146,33.774909,-84.396404,10,15,17,False,False,False,True,False
93164,CS 3001 A18,Clough UG Learning Commons 150,33.774909,-84.396404,10,15,17,False,False,False,True,False
93166,CS 3001 A19,D.M. Smith 203,33.773801,-84.395122,10,15,17,False,False,False,True,False
93167,CS 3001 A20,Swann 106,33.771658,-84.395302,10,17,19,False,False,False,True,False
93169,CS 3001 A21,Clough UG Learning Commons 146,33.774909,-84.396404,8,8,10,False,False,False,False,True
93170,CS 3001 A22,Clough UG Learning Commons 150,33.774909,-84.396404,8,8,10,False,False,False,False,True
93171,CS 3001 A23,D.M. Smith 203,33.773801,-84.395122,8,8,10,False,False,False,False,True
93172,CS 3001 A24,Clough UG Learning Commons 146,33.774909,-84.396404,10,12,14,False,False,False,False,True
93173,CS 3001 A25,Clough UG Learning Commons 150,33.774909,-84.396404,10,12,14,False,False,False,False,True
93174,CS 3001 A26,D.M. Smith 203,33.773801,-84.395122,9,12,14,False,False,False,False,True
93175,CS 3001 A27,Clough UG Learning Commons 146,33.774909,-84.396404,10,15,17,False,False,False,False,True
93176,CS 3001 A28,Clough UG Learning Commons 150,33.774909,-84.396404,10,15,17,False,False,False,False,True
93177,CS 3001 A29,D.M. Smith 203,33.773801,-84.395122,8,15,17,False,False,False,False,True
93178,CS 3001 A30,D.M. Smith 11,33.773801,-84.395122,8,17,19,False,False,False,False,True
93253,CS 3001 A31,Cherry Emerson 322,33.778011,-84.397065,9,12,14,False,False,False,False,True
93255,CS 3001 A32,Clough UG Learning Commons 323,33.774909,-84.396404,7,12,14,False,False,False,False,True
93260,CS 3001 A33,Van Leer E361,33.776065,-84.397116,7,17,19,False,False,False,False,True
93179,CS 3001 B01,West Architecture 260,33.776076,-84.396114,10,15,17,False,False,True,False,False
93180,CS 3001 B02,Cherry Emerson 322,33.778011,-84.397065,10,15,17,False,False,True,False,False
93181,CS 3001 B03,Engineering Sci and Mechanics G8,33.772114,-84.395289,10,15,17,False,False,True,False,False
93182,CS 3001 B04,Swann 115,33.771658,-84.395302,10,17,19,False,False,True,False,False
93183,CS 3001 B05,Swann 325,33.771658,-84.395302,10,17,19,False,False,True,False,False
93184,CS 3001 B06,Van Leer E361,33.776065,-84.397116,10,17,19,False,False,True,False,False
93185,CS 3001 B07,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,10,8,10,False,False,False,True,False
93186,CS 3001 B08,West Architecture 259,33.776076,-84.396114,10,8,10,False,False,False,True,False
93187,CS 3001 B09,West Architecture 260,33.776076,-84.396114,10,8,10,False,False,False,True,False
93188,CS 3001 B10,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,10,12,14,False,False,False,True,False
93189,CS 3001 B11,West Architecture 259,33.776076,-84.396114,10,12,14,False,False,False,True,False
93190,CS 3001 B12,West Architecture 260,33.776076,-84.396114,10,12,14,False,False,False,True,False
93191,CS 3001 B13,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,10,15,17,False,False,False,True,False
93192,CS 3001 B14,West Architecture 259,33.776076,-84.396114,9,15,17,False,False,False,True,False
93193,CS 3001 B15,West Architecture 260,33.776076,-84.396114,10,15,17,False,False,False,True,False
93194,CS 3001 B16,Swann 115,33.771658,-84.395302,10,17,19,False,False,False,True,False
93195,CS 3001 B17,Swann 325,33.771658,-84.395302,10,17,19,False,False,False,True,False
93196,CS 3001 B18,Van Leer E361,33.776065,-84.397116,10,17,19,False,False,False,True,False
93210,CS 3001 B19,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,9,8,10,False,False,False,False,True
93212,CS 3001 B20,West Architecture 259,33.776076,-84.396114,10,8,10,False,False,False,False,True
93213,CS 3001 B21,West Architecture 260,33.776076,-84.396114,8,8,10,False,False,False,False,True
93214,CS 3001 B22,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,10,12,14,False,False,False,False,True
93215,CS 3001 B23,West Architecture 259,33.776076,-84.396114,9,12,14,False,False,False,False,True
93217,CS 3001 B24,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,9,15,17,False,False,False,False,True
93216,CS 3001 B25,West Architecture 260,33.776076,-84.396114,10,12,14,False,False,False,False,True
93218,CS 3001 B26,West Architecture 259,33.776076,-84.396114,10,15,17,False,False,False,False,True
93220,CS 3001 B27,D.M. Smith 15,33.773801,-84.395122,10,17,19,False,False,False,False,True
93221,CS 3001 B28,Swann 106,33.771658,-84.395302,10,17,19,False,False,False,False,True
93223,CS 3001 B29,Swann 115,33.771658,-84.395302,10,17,19,False,False,False,False,True
93224,CS 3001 B30,Swann 325,33.771658,-84.395302,10,17,19,False,False,False,False,True
94154,CS 3001 B31,Swann 115,33.771658,-84.395302,8,8,10,False,False,False,False,True
94155,CS 3001 B32,Skiles 269,33.773568,-84.395957,8,8,10,False,False,False,False,True
94156,CS 3001 B33,Skiles 317,33.773568,-84.395957,10,17,19,False,False,True,False,False
94160,CS 3001 B34,Howey Physics S104,33.777622,-84.398785,9,12,14,False,False,False,False,True
92988,CS 3001 C,Klaus Advanced Computing 1443,33.777107,-84.395817,190,15,16,True,False,True,False,False
93225,CS 3001 C01,Clough UG Learning Commons 146,33.774909,-84.396404,8,18,20,False,False,True,False,False
93226,CS 3001 C02,Clough UG Learning Commons 150,33.774909,-84.396404,9,18,20,False,False,True,False,False
93227,CS 3001 C03,D.M. Smith 203,33.773801,-84.395122,10,18,20,False,False,True,False,False
93228,CS 3001 C04,West Architecture 259,33.776076,-84.396114,10,18,20,False,False,True,False,False
93229,CS 3001 C05,Cherry Emerson 322,33.778011,-84.397065,10,8,10,False,False,False,True,False
93230,CS 3001 C06,Engineering Sci and Mechanics G8,33.772114,-84.395289,10,8,10,False,False,False,True,False
93231,CS 3001 C07,Clough UG Learning Commons 323,33.774909,-84.396404,8,8,10,False,False,False,True,False
93232,CS 3001 C08,D.M. Smith 208,33.773801,-84.395122,10,8,10,False,False,False,True,False
93235,CS 3001 C09,Cherry Emerson 322,33.778011,-84.397065,9,12,14,False,False,False,True,False
93236,CS 3001 C10,Engineering Sci and Mechanics G8,33.772114,-84.395289,10,12,14,False,False,False,True,False
93237,CS 3001 C11,Clough UG Learning Commons 323,33.774909,-84.396404,9,12,14,False,False,False,True,False
93238,CS 3001 C12,D.M. Smith 208,33.773801,-84.395122,7,12,14,False,False,False,True,False
93239,CS 3001 C13,Cherry Emerson 322,33.778011,-84.397065,10,15,17,False,False,False,True,False
93240,CS 3001 C14,Engineering Sci and Mechanics G8,33.772114,-84.395289,10,15,17,False,False,False,True,False
93241,CS 3001 C15,Clough UG Learning Commons 323,33.774909,-84.396404,10,15,17,False,False,False,True,False
93242,CS 3001 C16,D.M. Smith 208,33.773801,-84.395122,10,15,17,False,False,False,True,False
93243,CS 3001 C17,Howey Physics S105A,33.777622,-84.398785,10,17,19,False,False,False,True,False
93244,CS 3001 C18,College of Computing 53,33.777576,-84.397352,10,17,19,False,False,False,True,False
93245,CS 3001 C19,Clough UG Learning Commons 125,33.774909,-84.396404,10,17,19,False,False,False,True,False
93246,CS 3001 C20,Clough UG Learning Commons 131,33.774909,-84.396404,10,17,19,False,False,False,True,False
88208,CS 3210 A,Klaus Advanced Computing 1456,33.777107,-84.395817,82,12,14,False,True,False,True,False
88209,CS 3210 GR,Klaus Advanced Computing 1456,33.777107,-84.395817,2,12,14,False,True,False,True,False
84974,CS 3220 A,Instructional Center 115,33.775587,-84.401213,65,17,18,True,False,True,False,False
80214,CS 3251 A,Mason 5134,33.776764,-84.39844,65,14,15,False,True,False,True,False
89420,CS 3251 B,Scheller College of Business 100,33.776533,-84.387765,113,15,17,False,True,False,True,False
90481,CS 3300 A,College of Computing 17,33.777576,-84.397352,37,17,18,False,True,False,True,False
85429,CS 3311 JDA,College of Computing 101,33.777576,-84.397352,50,9,10,True,False,False,False,False
85430,CS 3311 JDB,Molecular Sciences and Engr 1222,33.779836,-84.396666,50,11,12,True,False,False,False,False
85776,CS 3311 JDD,College of Computing 101,33.777576,-84.397352,49,14,15,True,False,False,False,False
86321,CS 3311 JDE,College of Computing 101,33.777576,-84.397352,50,15,16,True,False,False,False,False
86322,CS 3311 JDF,College of Computing 101,33.777576,-84.397352,49,17,18,True,False,False,False,False
85431,CS 3311 SLS,College of Computing 101,33.777576,-84.397352,50,12,13,True,False,False,False,False
89308,CS 3312 JIA,Van Leer E283,33.776065,-84.397116,49,11,12,False,False,True,False,True
85432,CS 3312 JIB,Kendeda 230,33.778759,-84.399597,35,9,10,False,False,True,False,True
85433,CS 3312 JIC,Van Leer E283,33.776065,-84.397116,50,12,13,False,False,True,False,True
86062,CS 3312 JID,Molecular Sciences and Engr 1222,33.779836,-84.396666,48,14,15,False,False,True,False,True
82097,CS 3451 A,Instructional Center 103,33.775587,-84.401213,211,12,14,False,False,True,False,True
81466,CS 3510 A,Clough UG Learning Commons 152,33.774909,-84.396404,200,12,14,False,True,False,True,False
92989,CS 3510 B,Instructional Center 103,33.775587,-84.401213,200,8,9,False,True,False,True,False
91609,CS 3511 A,Weber SST III 2,33.772949,-84.396066,61,12,14,True,False,True,False,False
81677,CS 3600 A,Scheller College of Business 100,33.776533,-84.387765,344,9,11,True,False,True,False,False
89309,CS 3651 A,College of Computing 337,33.777576,-84.397352,30,12,14,False,True,False,True,False
93133,CS 3651 B,College of Computing 337,33.777576,-84.397352,22,15,17,False,True,False,True,False
84643,CS 3743 TM,Scheller College of Business 201,33.776533,-84.387765,10,17,18,True,False,True,False,False
87692,CS 3790 A,Scheller College of Business 100,33.776533,-84.387765,343,17,18,False,True,False,True,False
90154,CS 3873 H01,Howey Physics S104,33.777622,-84.398785,25,15,17,True,False,False,False,False
90156,CS 3873 H02,Howey Physics S107,33.777622,-84.398785,25,15,17,True,False,False,False,False
90158,CS 3873 H03,College of Computing 53,33.777576,-84.397352,20,15,17,False,True,False,False,False
90159,CS 3873 H04,Ford Environmental Sci & Tech L1175,33.779004,-84.395849,23,15,17,False,True,False,False,False
90160,CS 3873 H05,College of Computing 102,33.777576,-84.397352,25,17,19,True,False,False,False,False
90161,CS 3873 H07,Howey Physics S106,33.777622,-84.398785,22,17,19,False,True,False,False,False
90163,CS 3873 H08,College of Computing 102,33.777576,-84.397352,20,17,19,False,True,False,False,False
90151,CS 3873 HCI,Kendeda 152,33.778759,-84.399597,160,11,12,True,False,True,False,False
82693,CS 4210 A,Instructional Center 111,33.775587,-84.401213,19,11,12,True,False,True,False,True
89307,CS 4220 A,Scheller College of Business 200,33.776533,-84.387765,7,12,14,False,True,False,True,False
81207,CS 4235 A,East Architecture 123,33.776177,-84.395459,135,14,15,False,True,False,True,False
91524,CS 4251 A,Scheller College of Business 300,33.776533,-84.387765,22,9,11,False,True,False,True,False
83007,CS 4261 A,Manufacture Rel Discip Complex 2404,33.777187,-84.400484,54,12,14,True,False,True,False,False
80216,CS 4400 A,Howey Physics L4,33.777622,-84.398785,250,14,15,False,True,False,True,False
80215,CS 4400 B,Howey Physics L4,33.777622,-84.398785,245,15,17,False,True,False,True,False
93768,CS 4420 B,Howey Physics L1,33.777622,-84.398785,50,14,15,False,True,False,True,False
81107,CS 4455 A,Instructional Center 115,33.775587,-84.401213,46,9,10,True,False,True,False,True
84114,CS 4460 A,Paper Tricentennial 109,33.780983,-84.404516,193,14,15,True,False,True,False,False
91446,CS 4460R A01,Kendeda 152,33.778759,-84.399597,113,17,18,False,False,False,True,False
87215,CS 4470 A,Klaus Advanced Computing 1456,33.777107,-84.395817,36,9,11,False,True,False,True,False
90613,CS 4496 A,Scheller College of Business 300,33.776533,-84.387765,72,11,12,True,False,True,False,True
84461,CS 4510 A,Howey Physics L1,33.777622,-84.398785,209,12,14,False,True,False,True,False
89200,CS 4510 B,Paper Tricentennial 109,33.780983,-84.404516,157,15,17,False,True,False,True,False
83008,CS 4540 A,Scheller College of Business 300,33.776533,-84.387765,59,8,9,True,False,True,False,False
